0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
41.86826981944109,-39.718722885282205,-32.391406798838375,-10.689320534033548,-104.22535639955298,-221.8495540955817,-248.09585152636947,-320.49484064019634,-273.13175721077664,334.45874573606824,-85.72896519420615,-155.1023211454246,-157.2715182687162,-196.215342877748,-242.72166411909623,-233.1581278407942,171.13743780610687,-137.5575384926779,-356.3616813398749
-30.98212530548083,-141.49471374833257,-109.67668887580976,-108.19835521382085,-195.26287769434683,-273.3171338153747,-248.54725005823664,-330.1709526150794,-232.131963394559,345.918427528874,-84.17206803178384,-259.1715239874377,-198.64199135483855,-254.6853438335069,-242.1980704374752,-235.3994651456796,78.93831840550989,-214.7748527746486,-366.33260659098727
-104.3198639245284,-234.06324600418307,-190.70658810506188,-174.56845369792455,-244.69764309210328,-307.5480548213022,-218.6457967477253,-271.82735612282374,-201.26209183092595,360.38692742722736,-112.20761593668762,-325.4712045326514,-231.1253160239468,-282.9480334617542,-179.39632309914845,-227.9555966565804,-31.295530783068404,-256.1230909037548,-284.08498688935515
-207.26530930487192,-311.0194784348508,-262.41817279451124,-242.8166840116372,-274.52576289968925,-318.6138357140421,-182.24315088708775,-208.02197115198527,-132.22664188002076,278.4533806753447,-158.2590627748557,-355.8129613094418,-222.5731431158717,-307.83381837563417,-176.3479846358398,-227.66683186323544,-109.04552800475732,-335.2726558079013,-229.64525987353144
-283.39765151194064,-379.3817854398825,-296.6558422695545,-337.0972357673381,-292.9830034806288,-341.13937678999275,-187.7864228422704,-179.5159213905839,-85.35533555590425,34.95812714225912,-187.74845686748893,-387.74731108101946,-205.19448022045916,-346.0484245037119,-169.3088848467108,-226.6737711108888,-198.04136204556747,-392.775401443404,-177.95165913917958
-299.2383518235576,-371.84889125427287,-301.8646184153985,-326.69720525146903,-286.44041347602507,-356.8112312216108,-167.9988997192773,-145.91365072147698,-74.94537469000238,-155.66118502291525,-190.08405697838097,-350.0058551500037,-219.96496240524476,-348.843547976135,-128.15033081673866,-274.53269000510977,-250.19409579254275,-440.7342082983112,-127.71112325885024
-281.8551141406829,-326.37221035049583,-289.80369861026514,-345.1269379039669,-286.6780173635428,-359.21920994648497,-132.39480589982563,-130.21132102783,-54.16490631660995,-184.2980461086113,-144.55707054198325,-278.2492011209597,-223.50563369715377,-340.5096111733083,-181.11601675139408,-332.64365475917464,-258.88974866196446,-503.6307532110536,-139.53569544933765
-279.22832329467326,-363.7470159244048,-287.7975579786137,-367.8928257011109,-263.72343225190286,-391.99997574027503,-126.2283170234893,-111.4393853771182,-75.61557932405279,-265.65800266450816,-128.7216360960317,-278.350348981957,-195.78746496545185,-354.61150777932346,-205.71369052857804,-270.8363916124761,-319.6208247510855,-503.55732096074433,-103.45463862075802
-301.2039368710394,-458.0544275447662,-305.0559352597441,-413.1953900658601,-233.0547087911497,-407.6042275989104,-118.87619826011034,-66.20400441866681,-82.76185218454607,-324.8563956999263,-160.02351420452354,-346.9270174590758,-180.34206288845544,-369.9636919680408,-188.1955940361781,-222.29251946743963,-368.9146378697965,-531.2003909875771,-61.97152445106032
-298.90269376072894,-504.4262895734403,-280.48568614446765,-488.8709191459906,-252.51279469054973,-369.4376895762214,-108.53034664709443,-33.75422852981187,-63.57252438860228,-310.706473407133,-178.9774507357837,-413.0865554745792,-196.5568365993037,-363.25403667924047,-215.23954505476704,-214.4035216500843,-368.3699141512006,-561.315736021871,-26.409898679834544
-275.99223499310745,-508.14059568861177,-261.3210373893183,-484.8372855424175,-268.66310729581045,-336.51355618352,-100.35917079699614,-14.853036387891509,-73.83050780774893,-383.6288939848552,-201.9317389751677,-412.3401453323602,-215.4770227653167,-315.1783742226244,-210.20906575544524,-185.5040300721602,-331.462910404551,-517.8376002282862,27.872379737546204
-272.96303408658764,-528.4595234695817,-288.63554938108496,-521.3812539245787,-253.73828568781107,-304.074204601149,-92.4061920555375,-20.31679993186033,-89.1859906383391,-436.73295720623497,-237.03020405217617,-385.2292514246355,-211.8995639440047,-289.597369129893,-155.97994499056836,-207.00164065555543,-289.849811631347,-498.2930309122246,18.89665160952293
-256.2460293863108,-538.8090866526305,-286.0423939687456,-516.6177805861179,-251.52055203595384,-291.5469012067676,-116.78533181863055,-53.1980584649989,-115.35968970288458,-420.9920532786253,-240.94525047050192,-370.5846576838332,-213.87654436316188,-283.6971689385378,-66.84161398968092,-215.4582674596901,-276.03445399501,-536.4174316498642,-26.593344840014428
